IDAuto,IDSort,Basic,IDMarketer,Date,Price,Text1,Text2,Text3,No1,No2,No3,Date1,Date2
1928,6877,0,878,"09/07/09 00:00:00",2.8500000000000001e+00,,,,,,,,
1929,6871,0,878,"09/07/09 00:00:00",1.3700000000000001e+00,,,,,,,,
1930,7586,0,878,"09/07/09 00:00:00",1.4299999999999999e+00,,,,,,,,
1931,7507,0,928,"09/08/09 00:00:00",4.2999999999999998e+00,,,,,,,,
1932,6848,0,854,"09/08/09 00:00:00",2.3999999999999999e+00,,,,,,,,
1933,6849,0,854,"09/08/09 00:00:00",1.7500000000000000e+00,,,,,,,,
1934,7332,0,841,"09/08/09 00:00:00",2.5000000000000000e+00,,,,,,,,
1935,6910,0,841,"09/08/09 00:00:00",2.7000000000000002e+00,,,,,,,,
1936,7206,0,898,"09/03/09 00:00:00",5.6599999999999995e-01,,,,,,,,
1937,6920,0,920,"09/03/09 00:00:00",3.1240000000000001e+00,,,,,,,,
1938,7549,0,920,"09/03/09 00:00:00",4.8700000000000001e+00,,,,,,,,
1939,7644,0,936,"09/03/09 00:00:00",4.7000000000000002e+00,,,,,,,,
1940,6879,0,878,"09/02/09 00:00:00",2.7500000000000000e+00,,,,,,,,
1941,6959,0,878,"09/02/09 00:00:00",2.6800000000000002e+00,,,,,,,,
1942,6891,0,878,"09/02/09 00:00:00",1.9500000000000000e+01,,,,,,,,
1943,6900,0,842,"09/02/09 00:00:00",1.6000000000000001e+00,,,,,,,,
1944,7279,0,842,"09/02/09 00:00:00",2.9500000000000002e+00,,,,,,,,
1945,6925,0,841,"09/01/09 00:00:00",3.6200000000000001e+00,,,,,,,,
1946,7193,0,841,"09/01/09 00:00:00",4.4500000000000002e+00,,,,,,,,
1947,7205,0,839,"09/01/09 00:00:00",5.9999999999999998e-01,,,,,,,,
1948,7212,1,847,"08/28/09 00:00:00",5.2679999999999998e+00,,,,,,,,
1949,6951,0,847,"09/04/09 00:00:00",2.2300000000000000e+00,,,,,,,,
1950,6958,0,847,"09/04/09 00:00:00",2.8620000000000001e+00,,,,,,,,
1951,6856,0,878,"09/16/09 00:00:00",4.2500000000000000e+00,,,,,,,,
1952,6926,0,841,"09/15/09 00:00:00",2.8700000000000001e+00,,,,,,,,
1953,6947,0,841,"09/15/09 00:00:00",3.1099999999999999e+00,,,,,,,,
1954,6938,0,841,"09/15/09 00:00:00",5.0999999999999996e+00,,,,,,,,
1955,6900,0,842,"09/17/09 00:00:00",1.5500000000000000e+00,,,,,,,,
1956,7279,0,842,"09/17/09 00:00:00",3.0499999999999998e+00,,,,,,,,
1957,7580,0,842,"09/17/09 00:00:00",3.5000000000000000e+00,,,,,,,,
1958,6842,0,842,"09/17/09 00:00:00",1.4399999999999999e+00,,,,,,,,
1959,6806,0,898,"09/21/09 00:00:00",4.1599999999999998e-01,,,,,,,,
1960,6935,0,897,"09/21/09 00:00:00",3.0884999999999998e+00,,,,,,,,
1961,6906,0,895,"09/23/09 00:00:00",1.6000000000000001e+00,,,,,,,,
1962,6798,0,839,"09/22/09 00:00:00",4.9500000000000000e-01,,,,,,,,
1963,6946,0,841,"09/22/09 00:00:00",3.2400000000000002e+00,,,,,,,,
1964,6947,0,841,"09/22/09 00:00:00",3.1099999999999999e+00,,,,,,,,
1965,6938,0,841,"09/22/09 00:00:00",5.0999999999999996e+00,,,,,,,,
1966,6925,0,841,"09/22/09 00:00:00",3.6200000000000001e+00,,,,,,,,
1967,7193,0,841,"09/22/09 00:00:00",4.4500000000000002e+00,,,,,,,,
1968,6816,0,841,"09/22/09 00:00:00",6.9999999999999996e-01,,,,,,,,
1969,6817,0,841,"09/22/09 00:00:00",1.0000000000000000e+00,,,,,,,,
1970,6882,0,895,"10/21/09 00:00:00",2.2000000000000002e+00,,,,,,,,
1971,6834,0,893,"10/20/09 00:00:00",5.2000000000000002e+00,,,,,,,,
1972,6832,0,893,"10/20/09 00:00:00",8.0000000000000000e+00,,,,,,,,
1973,6833,0,893,"10/20/09 00:00:00",1.5500000000000000e+00,,,,,,,,
1974,6925,0,841,"10/20/09 00:00:00",3.6200000000000001e+00,,,,,,,,
1975,7332,0,841,"10/20/09 00:00:00",2.5000000000000000e+00,,,,,,,,
1976,6906,0,895,"10/21/09 00:00:00",1.3999999999999999e+00,,,,,,,,
1977,7591,0,928,"10/20/09 00:00:00",4.5000000000000000e+00,,,,,,,,
1978,7507,0,928,"10/20/09 00:00:00",4.2999999999999998e+00,,,,,,,,
1979,6798,0,839,"10/19/09 00:00:00",5.3100000000000003e-01,,,,,,,,
1980,6815,0,839,"10/19/09 00:00:00",7.3619999999999997e-01,,,,,,,,
1981,6802,0,839,"10/19/09 00:00:00",6.2100000000000000e-01,,,,,,,,
1982,6813,0,839,"10/19/09 00:00:00",7.1099999999999997e-01,,,,,,,,
1983,7574,0,917,"10/19/09 00:00:00",4.1399999999999997e+00,,,,,,,,
1984,7581,0,917,"10/19/09 00:00:00",1.3750000000000000e+01,,,,,,,,
1985,7575,0,917,"10/19/09 00:00:00",2.8420000000000001e+00,,,,,,,,
1986,6847,0,917,"10/19/09 00:00:00",1.1499999999999999e+00,,,,,,,,
1987,7235,0,853,"10/19/09 00:00:00",7.9400000000000004e-01,,,,,,,,
1988,7233,0,853,"10/19/09 00:00:00",5.5200000000000005e-01,,,,,,,,
1989,6871,0,878,"10/19/09 00:00:00",1.3700000000000001e+00,,,,,,,,
1990,6877,0,878,"10/19/09 00:00:00",2.8500000000000001e+00,,,,,,,,
1991,6935,0,897,"10/19/09 00:00:00",2.9950000000000001e+00,,,,,,,,
1992,6799,0,843,"10/19/09 00:00:00",5.6999999999999995e-01,,,,,,,,
1993,7245,0,867,"10/17/09 00:00:00",2.1000000000000001e+00,,,,,,,,
1994,6797,0,898,"10/16/09 00:00:00",3.6599999999999999e-01,,,,,,,,
1995,6805,0,898,"10/16/09 00:00:00",3.7600000000000000e-01,,,,,,,,
1996,6806,0,898,"10/16/09 00:00:00",4.1599999999999998e-01,,,,,,,,
1997,6862,0,923,"10/15/09 00:00:00",1.8799999999999999e+00,,,,,,,,
1998,6801,0,898,"05/13/10 00:00:00",5.6599999999999995e-01,,,,,,,,
1999,6808,0,898,"10/15/09 00:00:00",6.4600000000000002e-01,,,,,,,,
2000,7206,0,898,"10/15/09 00:00:00",5.6599999999999995e-01,,,,,,,,
2001,6898,0,920,"10/15/09 00:00:00",7.7000000000000002e+00,,,,,,,,
2002,6861,0,878,"10/21/09 00:00:00",1.5700000000000001e+00,,,,,,,,
2003,6949,0,847,"10/16/09 00:00:00",3.2000000000000002e+00,,,,,,,,
2004,6948,0,847,"10/18/09 00:00:00",2.7900000000000000e+00,,,,,,,,
2005,6816,0,841,"11/03/09 00:00:00",6.9999999999999996e-01,,,,,,,,
2006,6938,0,841,"11/03/09 00:00:00",4.9874999999999998e+00,,,,,,,,
2007,6867,0,895,"11/04/09 00:00:00",2.2000000000000002e+00,,,,,,,,
2008,6870,0,895,"11/04/09 00:00:00",1.8000000000000000e+00,,,,,,,,
2009,6816,0,870,"11/02/09 00:00:00",7.4199999999999999e-01,,,,,,,,
2010,7205,0,839,"11/02/09 00:00:00",6.6100000000000003e-01,,,,,,,,
2011,6815,0,839,"11/02/09 00:00:00",7.3619999999999997e-01,,,,,,,,
2012,6813,0,839,"11/02/09 00:00:00",7.1099999999999997e-01,,,,,,,,
2013,6802,0,839,"11/02/09 00:00:00",6.2100000000000000e-01,,,,,,,,
2014,6871,0,878,"11/04/09 00:00:00",1.3700000000000001e+00,,,,,,,,
2015,7587,0,878,"11/04/09 00:00:00",1.9000000000000000e-01,,,,,,,,
2016,6877,0,878,"11/04/09 00:00:00",2.8500000000000001e+00,,,,,,,,
2017,6959,0,878,"11/04/09 00:00:00",2.6800000000000002e+00,,,,,,,,
2018,6952,0,878,"11/04/09 00:00:00",3.9500000000000002e+00,,,,,,,,
2019,7497,0,920,"11/05/09 00:00:00",4.4809999999999999e+00,,,,,,,,
2020,6898,0,920,"11/05/09 00:00:00",7.7060000000000004e+00,,,,,,,,
2021,7506,0,920,"11/05/09 00:00:00",3.4590000000000001e+00,,,,,,,,
2022,7223,0,920,"11/05/09 00:00:00",3.2930000000000001e+00,,,,,,,,
2024,6941,0,923,"12/17/09 00:00:00",3.7300000000000000e+00,,,,,,,,
2025,6812,0,898,"02/04/10 00:00:00",3.9600000000000002e-01,,,,,,,,
2026,7200,0,898,"12/10/09 00:00:00",5.6599999999999995e-01,,,,,,,,
2027,7338,0,898,"12/10/09 00:00:00",0.0000000000000000e+00,,,,,,,,
2028,7279,0,842,"12/09/09 00:00:00",3.9500000000000002e+00,,,,,,,,
2029,6797,0,836,"12/19/09 00:00:00",3.6199999999999999e-01,,,,,,,,
2030,6805,0,836,"12/19/09 00:00:00",3.6199999999999999e-01,,,,,,,,
2031,6871,0,878,"12/18/09 00:00:00",1.3700000000000001e+00,,,,,,,,
2032,7587,0,878,"12/18/09 00:00:00",1.9000000000000000e-01,,,,,,,,
2033,6877,0,878,"12/18/09 00:00:00",2.8500000000000001e+00,,,,,,,,
2034,6834,0,893,"12/19/09 00:00:00",5.2000000000000002e+00,,,,,,,,
2035,6833,0,893,"12/19/09 00:00:00",1.5500000000000000e+00,,,,,,,,
2036,6832,0,893,"12/19/09 00:00:00",8.0000000000000000e+00,,,,,,,,
2037,6822,0,923,"12/17/09 00:00:00",2.4199999999999999e+00,,,,,,,,
2038,6959,0,878,"12/16/09 00:00:00",2.6800000000000002e+00,,,,,,,,
2039,6880,0,878,"12/16/09 00:00:00",3.5000000000000000e+00,,,,,,,,
2040,7199,0,934,"12/16/09 00:00:00",3.1000000000000001e+00,,,,,,,,
2041,7496,1,841,"12/15/09 00:00:00",1.9950000000000001e+00,,,,,,,,
2042,7332,0,841,"12/15/09 00:00:00",2.4399999999999999e+00,,,,,,,,
2043,6964,0,841,"12/15/09 00:00:00",2.7360000000000002e+00,,,,,,,,
2044,6900,0,842,"12/09/09 00:00:00",1.5000000000000000e+00,,,,,,,,
2045,7317,0,842,"12/09/09 00:00:00",1.1000000000000001e+00,,,,,,,,
2046,6918,0,842,"12/09/09 00:00:00",1.3500000000000001e+00,,,,,,,,
2047,7598,0,842,"12/09/09 00:00:00",8.3999999999999997e-01,,,,,,,,
2048,7279,0,842,"05/12/10 00:00:00",4.2500000000000000e+00,,,,,,,,
2049,6830,0,842,"12/09/09 00:00:00",3.2999999999999998e+00,,,,,,,,
2050,7580,0,842,"12/09/09 00:00:00",3.7999999999999998e+00,,,,,,,,
2051,7221,0,841,"12/08/09 00:00:00",1.7576000000000001e+00,,,,,,,,
2052,6925,0,841,"12/22/09 00:00:00",3.5339999999999998e+00,,,,,,,,
2053,6946,0,841,"12/08/09 00:00:00",3.1629999999999998e+00,,,,,,,,
2054,6910,0,841,"12/08/09 00:00:00",2.6120000000000001e+00,,,,,,,,
2055,6830,0,841,"12/07/09 00:00:00",3.2500000000000000e+00,,,,,,,,
2056,6847,0,917,"12/07/09 00:00:00",1.1499999999999999e+00,,,,,,,,
2057,7574,0,917,"12/07/09 00:00:00",4.1399999999999997e+00,,,,,,,,
2058,6920,0,920,"12/13/09 00:00:00",3.2639999999999998e+00,,,,,,,,
2059,7265,0,934,"12/23/09 00:00:00",3.3300000000000001e+00,,,,,,,,
2060,6817,0,878,"12/22/09 00:00:00",1.0700000000000001e+00,,,,,,,,
2061,6815,0,839,"12/22/09 00:00:00",6.6600000000000004e-01,,,,,,,,
2062,6804,0,839,"12/22/09 00:00:00",5.0100000000000000e-01,,,,,,,,
2063,6802,0,839,"12/22/09 00:00:00",5.2100000000000002e-01,,,,,,,,
2064,6817,0,841,"12/22/09 00:00:00",1.0449999999999999e+00,,,,,,,,
2065,6839,0,841,"12/22/09 00:00:00",2.6130000000000000e+00,,,,,,,,
2066,6938,0,841,"12/22/09 00:00:00",4.9870000000000001e+00,,,,,,,,
2067,6797,0,898,"12/21/09 00:00:00",3.3600000000000002e-01,,,,,,,,
2068,6805,0,898,"12/21/09 00:00:00",3.5599999999999998e-01,,,,,,,,
2069,6806,0,898,"12/21/09 00:00:00",3.5599999999999998e-01,,,,,,,,
2070,6854,0,843,"12/19/09 00:00:00",2.8799999999999999e+00,,,,,,,,
2071,7714,0,917,,4.5000000000000001e-01,,,,,,,,
2072,6861,0,878,"01/13/10 00:00:00",1.8899999999999999e+00,,,,,,,,
2073,6797,0,836,"01/18/10 00:00:00",3.4999999999999998e-01,,,,,,,,
2074,6805,0,836,"01/18/10 00:00:00",3.4999999999999998e-01,,,,,,,,
2075,7725,1,843,"02/10/10 00:00:00",2.0000000000000000e+00,,,,,,,,
2076,7726,0,843,,1.3740000000000000e+01,,,,,,,,
2077,7727,0,843,,1.4840000000000000e+01,,,,,,,,
2078,7728,0,843,,1.5699999999999999e+01,,,,,,,,
2079,7729,0,843,,1.8469999999999999e+01,,,,,,,,
2080,7730,0,923,,7.7500000000000000e+00,,,,,,,,
2081,7731,0,878,"02/01/10 00:00:00",2.9199999999999999e+00,,,,,,,,
2082,7732,0,843,,0.0000000000000000e+00,,,,,,,,
2087,7737,0,947,,0.0000000000000000e+00,,,,,,,,
2088,7738,0,947,,0.0000000000000000e+00,,,,,,,,
2095,7745,0,,,0.0000000000000000e+00,,,,,,,,
2096,7750,0,843,,6.8499999999999996e+00,,,,,,,,
2097,6834,0,893,"02/11/10 00:00:00",5.2000000000000002e+00,,,,,,,,
2098,6833,0,893,"02/11/10 00:00:00",1.5500000000000000e+00,,,,,,,,
2099,6832,0,893,"02/11/10 00:00:00",8.0000000000000000e+00,,,,,,,,
2100,6799,0,843,"02/10/10 00:00:00",5.5000000000000004e-01,,,,,,,,
2101,7571,0,843,"02/10/10 00:00:00",9.8399999999999999e+00,,,,,,,,
2102,7509,1,843,"02/10/10 00:00:00",4.4000000000000004e+00,,,,,,,,
2103,6871,0,878,"02/10/10 00:00:00",1.3700000000000001e+00,,,,,,,,
2104,7586,0,878,"02/10/10 00:00:00",1.4299999999999999e+00,,,,,,,,
2105,7587,0,878,"02/10/10 00:00:00",1.9000000000000000e-01,,,,,,,,
2106,6848,0,854,"02/10/10 00:00:00",2.3999999999999999e+00,,,,,,,,
2107,6849,0,854,"02/10/10 00:00:00",1.7500000000000000e+00,,,,,,,,
2108,6797,0,836,"02/10/10 00:00:00",3.4999999999999998e-01,,,,,,,,
2109,6802,0,836,"02/10/10 00:00:00",6.4600000000000002e-01,,,,,,,,
2110,6803,0,836,"02/10/10 00:00:00",7.8600000000000003e-01,,,,,,,,
2111,6800,0,836,"02/10/10 00:00:00",6.4600000000000002e-01,,,,,,,,
2112,6867,0,895,"02/10/10 00:00:00",2.2000000000000002e+00,,,,,,,,
2113,6802,0,839,"02/09/10 00:00:00",5.2100000000000002e-01,,,,,,,,
2114,6798,0,839,"02/09/10 00:00:00",4.3099999999999999e-01,,,,,,,,
2115,6797,0,943,"02/09/10 00:00:00",3.0599999999999999e-01,,,,,,,,
2116,6806,0,943,"02/09/10 00:00:00",3.3600000000000002e-01,,,,,,,,
2117,7591,0,928,"02/09/10 00:00:00",4.5000000000000000e+00,,,,,,,,
2118,6946,0,841,"02/09/10 00:00:00",3.1600000000000001e+00,,,,,,,,
2119,6910,0,841,"02/09/10 00:00:00",2.6120000000000001e+00,,,,,,,,
2120,6936,0,841,"02/09/10 00:00:00",3.1349999999999998e+00,,,,,,,,
2121,7460,1,866,"02/09/10 00:00:00",4.6100000000000002e-01,,,,,,,,
2122,7243,1,866,"02/09/10 00:00:00",4.6100000000000002e-01,,,,,,,,
2123,7310,0,866,"02/09/10 00:00:00",4.6100000000000002e-01,,,,,,,,
2124,7244,0,866,"02/09/10 00:00:00",4.6100000000000002e-01,,,,,,,,
2125,6899,0,845,"02/09/10 00:00:00",1.1000000000000000e-01,,,,,,,,
2126,7235,1,948,"02/08/10 00:00:00",7.9400000000000004e-01,,,,,,,,
2127,7233,1,948,"02/08/10 00:00:00",5.5200000000000005e-01,,,,,,,,
2128,6929,0,936,"02/06/10 00:00:00",8.5700000000000003e+00,,,,,,,,
2129,7261,0,934,"02/06/10 00:00:00",3.6299999999999999e+00,,,,,,,,
2130,6951,0,847,"02/05/10 00:00:00",2.2999999999999998e+00,,,,,,,,
2131,7601,0,847,"02/05/10 00:00:00",3.2500000000000000e+00,,,,,,,,
2132,6816,0,925,"02/05/10 00:00:00",5.7799999999999996e-01,,,,,,,,
2133,6805,0,898,"02/04/10 00:00:00",3.4599999999999997e-01,,,,,,,,
2134,6797,0,898,"02/04/10 00:00:00",3.1600000000000000e-01,,,,,,,,
2135,7265,0,934,"02/04/10 00:00:00",3.3300000000000001e+00,,,,,,,,
2136,7771,0,870,,0.0000000000000000e+00,,,,,,,,
2137,7772,1,843,,3.7500000000000000e+00,,,,,,,,
2138,7773,1,,,0.0000000000000000e+00,,,,,,,,
2139,6951,0,949,"05/10/10 00:00:00",2.2300000000000000e+00,,,,,,,,
2140,6948,0,949,"05/10/10 00:00:00",3.1499999999999999e+00,,,,,,,,
2141,6814,0,949,"05/10/10 00:00:00",3.6370000000000000e+00,,,,,,,,
2142,7601,0,949,"05/17/10 00:00:00",3.2500000000000000e+00,,,,,,,,
2143,6941,0,923,"05/13/10 00:00:00",3.7300000000000000e+00,,,,,,,,
2144,6914,0,923,"05/13/10 00:00:00",2.0600000000000001e+00,,,,,,,,
2145,7338,0,898,"05/13/10 00:00:00",3.6599999999999999e-01,,,,,,,,
2146,6808,0,898,"05/13/10 00:00:00",6.4500000000000002e-01,,,,,,,,
2147,6812,0,898,"05/13/10 00:00:00",3.9600000000000002e-01,,,,,,,,
2148,6898,0,920,"05/20/10 00:00:00",7.7000000000000002e+00,,,,,,,,
2149,7223,0,920,"05/13/10 00:00:00",3.2900000000000000e+00,,,,,,,,
2150,7506,0,920,"05/13/10 00:00:00",3.4590000000000001e+00,,,,,,,,
2151,7549,0,920,"05/13/10 00:00:00",4.8659999999999997e+00,,,,,,,,
2152,7497,0,920,"05/13/10 00:00:00",4.4800000000000004e+00,,,,,,,,
2153,6863,0,846,"05/18/10 00:00:00",1.7999999999999999e-01,,,,,,,,
2154,6797,0,836,"05/12/10 00:00:00",3.4599999999999997e-01,,,,,,,,
2155,6803,1,836,"05/19/10 00:00:00",7.9600000000000004e-01,,,,,,,,
2156,6802,0,839,"07/19/10 00:00:00",4.0799999999999997e-01,,,,,,,,
2157,6800,0,836,"05/12/10 00:00:00",6.4600000000000002e-01,,,,,,,,
2158,6830,0,842,"05/12/10 00:00:00",3.5000000000000000e+00,,,,,,,,
2159,7580,0,842,"05/12/10 00:00:00",3.7999999999999998e+00,,,,,,,,
2160,6900,0,842,"05/12/10 00:00:00",1.5000000000000000e+00,,,,,,,,
2161,6918,0,842,"05/12/10 00:00:00",1.3500000000000001e+00,,,,,,,,
2162,7598,0,842,"05/12/10 00:00:00",9.2000000000000004e-01,,,,,,,,
2163,6958,0,949,"05/10/10 00:00:00",2.8599999999999999e+00,,,,,,,,
2164,6920,0,920,"05/20/10 00:00:00",3.1250000000000000e+00,,,,,,,,
2165,6805,0,836,"05/20/10 00:00:00",3.4599999999999997e-01,,,,,,,,
2166,6812,0,898,"05/20/10 00:00:00",3.9600000000000002e-01,,,,,,,,
2167,6860,0,898,"05/20/10 00:00:00",9.0000000000000002e-01,,,,,,,,
2168,7198,0,878,"05/19/10 00:00:00",8.8000000000000000e-01,,,,,,,,
2169,6816,0,925,"05/19/10 00:00:00",5.8599999999999997e-01,,,,,,,,
2170,6845,0,929,"05/20/10 00:00:00",1.3000000000000000e+00,,,,,,,,
2171,7410,0,929,"05/20/10 00:00:00",2.7999999999999998e+00,,,,,,,,
2172,6846,0,929,"05/20/10 00:00:00",1.5000000000000000e+00,,,,,,,,
2173,6837,0,929,"05/20/10 00:00:00",1.2000000000000000e+00,,,,,,,,
2174,7409,0,929,"05/20/10 00:00:00",4.5000000000000001e-01,,,,,,,,
2175,6832,0,893,"05/19/10 00:00:00",8.0000000000000000e+00,,,,,,,,
2176,6899,0,845,"05/19/10 00:00:00",1.1000000000000000e-01,,,,,,,,
2177,6870,0,895,"05/19/10 00:00:00",1.8000000000000000e+00,,,,,,,,
2178,7231,0,841,"05/18/10 00:00:00",2.6200000000000001e+00,,,,,,,,
2179,6910,0,841,"05/18/10 00:00:00",2.7500000000000000e+00,,,,,,,,
2180,6959,0,878,"05/21/10 00:00:00",2.6800000000000002e+00,,,,,,,,
2181,7691,0,898,"05/27/10 00:00:00",6.5000000000000002e-01,,,,,,,,
2182,6861,0,898,"05/27/10 00:00:00",1.4399999999999999e+00,,,,,,,,
2183,7556,0,878,"05/29/10 00:00:00",4.4369999999999997e+01,,,,,,,,
2184,6954,0,841,"06/08/10 00:00:00",4.2999999999999998e+00,,,,,,,,
2185,6925,0,841,"06/08/10 00:00:00",3.5299999999999998e+00,,,,,,,,
2186,6964,0,841,"06/08/10 00:00:00",2.7360000000000002e+00,,,,,,,,
2187,6926,0,841,"06/08/10 00:00:00",2.7999999999999998e+00,,,,,,,,
2188,6808,0,839,"06/08/10 00:00:00",5.0000000000000000e-01,,,,,,,,
2189,6797,0,898,"06/20/10 00:00:00",2.8599999999999998e-01,,,,,,,,
2190,6805,0,898,"06/20/10 00:00:00",3.2600000000000001e-01,,,,,,,,
2191,6806,0,898,"06/20/10 00:00:00",3.2600000000000001e-01,,,,,,,,
2192,6813,0,839,"07/01/10 00:00:00",5.7499999999999996e-01,,,,,,,,
2193,6870,0,895,"06/30/10 00:00:00",1.8000000000000000e+00,,,,,,,,
2194,6808,0,898,"06/30/10 00:00:00",5.1600000000000001e-01,,,,,,,,
2195,7338,0,898,"06/30/10 00:00:00",3.6599999999999999e-01,,,,,,,,
2196,6906,0,898,"06/30/10 00:00:00",2.3100000000000001e+00,,,,,,,,
2197,6861,0,898,"06/30/10 00:00:00",1.6399999999999999e+00,,,,,,,,
2198,6884,0,878,"06/30/10 00:00:00",2.1499999999999999e+00,,,,,,,,
2199,7507,0,950,"06/30/10 00:00:00",4.2999999999999998e+00,,,,,,,,
2200,7591,0,950,"06/30/10 00:00:00",4.5000000000000000e+00,,,,,,,,
2201,6877,0,878,"07/21/10 00:00:00",2.8500000000000001e+00,,,,,,,,
2202,6880,0,878,"07/21/10 00:00:00",3.5000000000000000e+00,,,,,,,,
2203,6871,0,878,"07/21/10 00:00:00",1.3700000000000001e+00,,,,,,,,
2204,6935,0,897,"07/21/10 00:00:00",3.0890000000000000e+00,,,,,,,,
2205,6842,0,842,"07/21/10 00:00:00",1.2749999999999999e+00,,,,,,,,
2206,6937,0,949,"07/27/10 00:00:00",3.1000000000000001e+00,,,,,,,,
2207,6951,0,949,"07/21/10 00:00:00",2.2309999999999999e+00,,,,,,,,
2208,6958,0,949,"07/21/10 00:00:00",2.8620000000000001e+00,,,,,,,,
2209,6878,0,949,"07/21/10 00:00:00",3.1499999999999999e+00,,,,,,,,
2210,6814,0,949,"07/21/10 00:00:00",3.7500000000000000e+00,,,,,,,,
2211,7558,0,949,"07/21/10 00:00:00",4.2699999999999999e-01,,,,,,,,
2212,6948,0,949,"07/21/10 00:00:00",2.8500000000000001e+00,,,,,,,,
2213,6900,0,949,"07/21/10 00:00:00",1.5500000000000000e+00,,,,,,,,
2215,7317,0,842,"07/21/10 00:00:00",1.1000000000000001e+00,,,,,,,,
2216,7279,0,842,"07/21/10 00:00:00",4.4500000000000002e+00,,,,,,,,
2217,7598,0,842,"07/21/10 00:00:00",9.3999999999999995e-01,,,,,,,,
2218,6918,0,842,"07/21/10 00:00:00",1.3500000000000001e+00,,,,,,,,
2219,6919,0,842,"07/21/10 00:00:00",5.5000000000000000e+00,,,,,,,,
2220,7580,0,842,"07/21/10 00:00:00",4.0499999999999998e+00,,,,,,,,
2221,6830,0,842,"07/21/10 00:00:00",3.6499999999999999e+00,,,,,,,,
2222,6954,0,841,"07/20/10 00:00:00",3.1299999999999999e+00,,,,,,,,
2223,6938,0,841,"07/20/10 00:00:00",4.9859999999999998e+00,,,,,,,,
2224,6910,0,841,"07/20/10 00:00:00",2.7500000000000000e+00,,,,,,,,
2225,6910,0,841,"08/17/10 00:00:00",2.6099999999999999e+00,,,,,,,,
2226,7227,0,936,"07/20/10 00:00:00",1.3650000000000000e+00,,,,,,,,
2227,6832,0,893,"07/20/10 00:00:00",8.0000000000000000e+00,,,,,,,,
2228,6899,0,,"07/19/10 00:00:00",1.1000000000000000e-01,,,,,,,,
2229,7409,0,929,"07/19/10 00:00:00",5.0000000000000000e-01,,,,,,,,
2230,6843,0,929,"07/19/10 00:00:00",1.3999999999999999e+00,,,,,,,,
2231,6833,0,917,"07/19/10 00:00:00",1.4500000000000000e+00,,,,,,,,
2232,7574,0,917,"07/19/10 00:00:00",4.1399999999999997e+00,,,,,,,,
2233,6905,0,917,"07/19/10 00:00:00",5.8799999999999999e+00,,,,,,,,
2234,6847,0,917,"07/19/10 00:00:00",1.1499999999999999e+00,,,,,,,,
2235,6813,0,839,"07/19/10 00:00:00",5.6299999999999994e-01,,,,,,,,
2236,6808,0,839,"07/19/10 00:00:00",4.8799999999999999e-01,,,,,,,,
2237,6798,0,839,"07/19/10 00:00:00",3.1800000000000000e-01,,,,,,,,
2238,6815,0,839,"07/19/10 00:00:00",5.5300000000000005e-01,,,,,,,,
2239,6804,0,839,"07/19/10 00:00:00",3.8800000000000001e-01,,,,,,,,
2240,6856,0,878,"07/16/10 00:00:00",4.3499999999999996e+00,,,,,,,,
2241,7600,0,843,"07/16/10 00:00:00",4.9009999999999998e-01,,,,,,,,
2242,6799,0,843,"07/16/10 00:00:00",4.8999999999999999e-01,,,,,,,,
2243,7338,0,898,"07/15/10 00:00:00",3.6599999999999999e-01,,,,,,,,
2244,6812,0,898,"07/15/10 00:00:00",3.9600000000000002e-01,,,,,,,,
2245,6801,0,898,"07/15/10 00:00:00",5.6599999999999995e-01,,,,,,,,
2246,7691,0,898,"07/15/10 00:00:00",6.5000000000000002e-01,,,,,,,,
2247,6861,0,898,"07/15/10 00:00:00",1.6399999999999999e+00,,,,,,,,
2248,6906,0,898,"07/15/10 00:00:00",2.3100000000000001e+00,,,,,,,,
2249,6914,0,923,"07/15/10 00:00:00",2.0600000000000001e+00,,,,,,,,
2250,6967,0,952,"08/09/10 00:00:00",2.2500000000000000e+00,,,,,,,,
2251,7546,0,,"07/15/10 00:00:00",4.0000000000000002e-01,,,,,,,,
2252,6797,0,898,"07/15/10 00:00:00",2.8599999999999998e-01,,,,,,,,
2253,6805,0,898,"07/15/10 00:00:00",3.0599999999999999e-01,,,,,,,,
2254,6806,0,898,"07/15/10 00:00:00",3.2600000000000001e-01,,,,,,,,
2255,7572,0,878,"07/14/10 00:00:00",3.4800000000000000e+00,,,,,,,,
2256,6925,0,841,"07/13/10 00:00:00",3.5299999999999998e+00,,,,,,,,
2257,6947,0,841,"07/13/10 00:00:00",3.0400000000000000e+00,,,,,,,,
2258,6817,0,841,"07/13/10 00:00:00",1.1000000000000001e+00,,,,,,,,
2259,7412,0,949,"07/12/10 00:00:00",3.9770000000000003e+01,,,,,,,,
2260,6845,0,929,"07/12/10 00:00:00",1.0000000000000000e+00,,,,,,,,
2261,7410,0,929,"07/12/10 00:00:00",1.8000000000000000e+00,,,,,,,,
2262,7469,0,929,"07/12/10 00:00:00",1.5000000000000000e+00,,,,,,,,
2263,6933,0,869,"07/12/10 00:00:00",8.2599999999999996e-01,,,,,,,,
2264,6932,0,869,"07/12/10 00:00:00",8.5599999999999998e-01,,,,,,,,
2265,6959,0,878,"07/09/10 00:00:00",2.6800000000000002e+00,,,,,,,,
2266,7547,0,929,"07/26/10 00:00:00",5.0000000000000000e-01,,,,,,,,
2267,6837,0,929,"07/26/10 00:00:00",2.0000000000000000e+00,,,,,,,,
