IDA_FASHMaterials,IDA_FASH,IDSort,Sxolia,IDA_FASHQuantity,IDA_FASHLoose,IDA_FASHRecipe,IDA_FASHDelete
8840,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8841,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8842,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8843,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8844,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8845,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8846,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8847,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8848,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8849,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8850,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8851,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8852,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8853,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8854,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8855,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8856,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8857,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8858,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8859,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8860,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8861,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8862,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8863,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8864,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8865,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8866,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8867,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8868,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8869,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8870,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8871,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8872,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8873,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8874,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8875,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8876,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8877,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8878,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8879,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8880,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8881,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8882,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8883,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8884,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8885,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8886,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8887,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8888,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8889,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8890,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8891,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8892,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8893,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8894,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8895,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8896,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8897,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8898,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8899,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8900,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8901,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8902,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8903,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8904,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8905,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8906,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8907,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8908,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8909,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8910,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8911,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8912,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8913,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8914,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8915,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8916,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8917,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8918,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8919,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8920,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8921,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8922,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8923,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8924,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8925,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8926,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8927,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8928,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8929,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8930,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8931,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8932,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8933,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8934,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8935,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8936,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8937,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8938,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8939,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8940,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8941,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8942,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8943,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8944,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8945,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8946,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8947,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8948,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8949,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8950,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8951,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8952,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8953,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8954,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8955,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8956,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8957,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8958,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8959,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8960,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8961,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8962,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8963,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8964,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8965,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8966,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8967,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8968,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8969,7633,6803,"ΧΑΡΤ  ΑΛΛΑΤΙΝΗΣ",3.3329999999999998e+01,0.0000000000000000e+00,0,0
8970,7633,7206,"ΠΑΠΑΦΙΛΗ",6.6670000000000002e+01,0.0000000000000000e+00,0,0
8971,7633,6750,,4.6670000000000002e+01,0.0000000000000000e+00,0,0
8972,7633,6920,,1.6699999999999999e+00,0.0000000000000000e+00,0,0
8973,7633,6863,,1.6699999999999999e+00,0.0000000000000000e+00,0,0
8974,7633,7279,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
8975,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8976,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8977,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8978,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8979,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8980,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8981,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8982,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8983,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8984,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8985,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8986,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8987,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8988,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8989,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8990,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8991,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8992,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8993,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8994,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8995,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8996,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8997,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8998,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
8999,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9000,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9001,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9002,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9003,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9004,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9005,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9006,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9007,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9008,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9009,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9010,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9011,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9012,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9013,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9014,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9015,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9016,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9017,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9018,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9019,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9020,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9021,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9022,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9023,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9024,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9025,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9026,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9027,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9028,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9029,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9030,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9031,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9032,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9033,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9034,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9035,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9036,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9037,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9038,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9039,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9040,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9041,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9042,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9043,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9044,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9045,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9046,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9047,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9048,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9049,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9050,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9051,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9052,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9053,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9054,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9055,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9056,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9057,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9058,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9059,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9060,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9061,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9062,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9063,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9064,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9065,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9066,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9067,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9068,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9069,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9070,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9071,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9072,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9073,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9074,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9075,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9076,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9077,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9078,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9079,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9080,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9081,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9082,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9083,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9084,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9085,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9086,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9087,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9088,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9089,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9090,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9091,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9092,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9093,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9094,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9095,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9096,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9097,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9098,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9099,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9100,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9101,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9102,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9103,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9104,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9105,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9106,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9107,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9108,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9109,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9110,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9111,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9112,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9113,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9114,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9115,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9116,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9117,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9118,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9119,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9120,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9121,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9122,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9123,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9124,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9125,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9126,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9127,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9128,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9129,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9130,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9131,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9132,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9133,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9134,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9135,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9136,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9137,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9138,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9139,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9140,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9141,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9142,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9143,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9144,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9145,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9146,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9147,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9148,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9149,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9150,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9151,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9152,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9153,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
9154,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
