IDRaw,Choice,Raw,IDCompositionDescription,IDCategory,Carbohydrt,Sugars,OrganicsAcid,Polyols,Alcohol,Fats,Protein,Ash,Fiber_,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,FA_Sat,FA_Mono,FA_Poly,Cholestrl,Emulsifiers,Stabilizers,CocosButter,MilkFats,Presevatives,Flavors,Colors
1032,0,"ΓΑΛΑΚΤΟΜΥΚΗΤΕΣ",,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1033,0,"ΙΜΒΕΡΤΟΖΑΧΑΡΟ",6,"Α_ΥΛΗ",7.5000000000000000e-01,7.5000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1034,0,"ΚΑΥΣΤΙΚΟ ΝΑΤΡΙΟ",59,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,100,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1035,0,"ΑΡΩΜΑ ΦΡΑΟΥΛΑ",36,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
1036,0,"ΑΡΩΜΑ ΛΕΜΟΝΙ",36,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
1037,0,"ΑΡΩΜΑ ΚΑΡΥΔΙ",36,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
1038,0,"ΑΡΩΜΑ ΡΟΥΜΙ",36,"Α_ΥΛΗ",1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
1039,0,"ΚΑΡΥΔΑ",24,"Α_ΥΛΗ",6.7000000000000004e-01,3.7000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9999999999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.9999999999999999e-01,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1040,0,"ΑΝΑΝΑΣ ΚΟΜΠΟΣΤΑ",438,"Α_ΥΛΗ",7.5000000000000000e-01,7.1999999999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9999999999999999e-02,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1041,0,"ΝΤΟΜΑΤΑ ΣΥΜΠΥΚΝΩΜΕΝΗ",377,"Α_ΥΛΗ",6.5000000000000002e-01,3.5000000000000003e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9999999999999999e-01,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1042,0,"ΡΙΓΑΝΗ",36,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
1043,0,"ΒΙΤΑΜΙΝΗ Α",,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1044,0,"ΜΠΥΡΑ",476,"Α_ΥΛΗ",4.4999999999999998e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4999999999999998e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1045,0,"ΚΑΚΟΥΛΕ",36,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00
1046,0,"MAMAS CAKE ΣΟΚΟΛΑΤΑ",2,"Α_ΥΛΗ",8.0000000000000004e-01,8.0000000000000004e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000001e-02,7.0000000000000007e-02,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1047,0,"P1",2,"Α_ΥΛΗ",4.5200000000000001e-01,4.5200000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e-01,9.3000000000000013e-02,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1048,0,"PANE LUCIANE",2,"Α_ΥΛΗ",5.3500000000000003e-01,5.3500000000000003e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0999999999999999e-02,1.1100000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1049,0,"RUSTIKAL",2,"Α_ΥΛΗ",5.9599999999999997e-01,5.9599999999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7000000000000001e-02,6.3000000000000000e-02,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1050,0,"KORN BECK PREMIUM",2,"Α_ΥΛΗ",4.3300000000000000e-01,4.3300000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9000000000000010e-02,1.5700000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1051,0,"ΚORN",2,"Α_ΥΛΗ",4.1000000000000003e-01,4.1000000000000003e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9999999999999997e-02,2.0999999999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1052,0,"KORN",2,"Α_ΥΛΗ",4.1000000000000003e-01,4.1000000000000003e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9999999999999997e-02,2.0999999999999999e-01,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1054,0,"MALZBACK",2,"Α_ΥΛΗ",6.7000000000000004e-01,6.6000000000000003e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5000000000000000e-02,1.4999999999999999e-02,1.0000000000000000e-02,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1055,0,"PANIMALTINI",2,"Α_ΥΛΗ",4.3400000000000000e-01,3.8400000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2999999999999999e-02,1.2000000000000000e-02,5.0000000000000003e-02,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1056,0,"ΒΙΤΑΜΙΝΗ Β",,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1057,0,"EXTRA",233,"Α_ΥΛΗ",5.0300000000000000e-01,5.0300000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000001e-02,2.2700000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1058,0,"FORTSCHRITT",2,"Α_ΥΛΗ",4.6500000000000002e-01,4.6500000000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8000000000000001e-02,9.6000000000000002e-02,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1059,0,"STABILASE",193,"Α_ΥΛΗ",2.0000000000000001e-01,2.0000000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1060,0,"Zee-ΜΩΤΟ",2,"Α_ΥΛΗ",7.5000000000000000e-01,7.5000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5500000000000002e-02,1.0000000000000001e-01,1.0000000000000000e-02,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1061,0,"FIESTA PICANTE",2,"Α_ΥΛΗ",7.5000000000000000e-01,7.5000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e-02,8.9999999999999997e-02,5.0000000000000001e-03,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1062,0,"DINΚEL",2,"Α_ΥΛΗ",7.0000000000000007e-01,7.0000000000000007e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e-02,8.0000000000000002e-02,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1063,0,"JOGOFINE",2,"Α_ΥΛΗ",7.5000000000000000e-01,7.5000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e-02,8.9999999999999997e-02,5.0000000000000001e-03,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1064,0,"DINKELMIX 33%",2,"Α_ΥΛΗ",6.2700000000000000e-01,5.1500000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9000000000000002e-02,1.1699999999999999e-01,8.5999999999999993e-02,1.1199999999999999e-01,0,0.00000000e+00,0,0,0,2500,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1065,0,"MELLA MIX",2,"Α_ΥΛΗ",6.7000000000000004e-01,6.7000000000000004e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9999999999999999e-02,7.0000000000000007e-02,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1066,0,"MELLA NOYS",34,"Α_ΥΛΗ",1.7999999999999999e-01,1.6000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9999999999999998e-01,1.0000000000000001e-01,5.0000000000000001e-03,2.0000000000000000e-02,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1067,0,"ΤΥΡΟΠΙΤΑ  ΣΦΟΛΙΑΤΑΣ ΑΨΗΤΗ",,"Α_ΥΛΗ",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,0,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1068,0,"Lebkuchen Mix",4,"Α_ΥΛΗ",7.6000000000000001e-01,7.1099999999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1000000000000001e-02,5.0000000000000003e-02,8.6999999999999994e-02,4.9000000000000002e-02,0,0.00000000e+00,0,0,0,500,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.00000003e-03,6.00000005e-03,2.00000009e-03,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1069,0,"BREZENGOLD PFLANZLICH",478,"Α_ΥΛΗ",3.8900000000000001e-01,3.8900000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2600000000000002e-01,1.0000000000000000e-03,7.0999999999999994e-02,0.0000000000000000e+00,0,0.00000000e+00,0,0,0,2900,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1070,0,"HALΒBACK",69,"Α_ΥΛΗ",5.4400000000000004e-01,2.7899999999999997e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0300000000000001e-01,1.2700000000000000e-01,5.5999999999999994e-02,2.6500000000000001e-01,0,0.00000000e+00,0,0,0,100,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1071,0,"KAIZERMEISTER",478,"Α_ΥΛΗ",5.5200000000000005e-01,5.0600000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4899999999999999e-01,1.6399999999999998e-01,7.0000000000000007e-02,4.5999999999999999e-02,0,0.00000000e+00,0,0,0,100,0.00000000e+00,0.00000000e+00,0.00000000e+00,9.30000022e-02,5.60000017e-02,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1072,0,"CONCORD",65,"Α_ΥΛΗ",3.5600000000000004e-01,2.5900000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7700000000000006e-01,1.5200000000000000e-01,5.9999999999999998e-02,9.6999999999999989e-02,0,0.00000000e+00,0,0,0,800,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.24999988e-01,5.20000011e-02,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1073,0,"LUX",478,"Α_ΥΛΗ",5.0000000000000000e-01,4.5700000000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3600000000000002e-01,7.5999999999999998e-02,7.8000000000000000e-02,4.2999999999999997e-02,0,0.00000000e+00,0,0,0,700,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.72000006e-01,6.40000030e-02,0.00000000e+00,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
