IDStoreControl,IDMarketer,Date,NoApod,Incam
12872,906,"11/18/09 00:00:00",,32.8000
12873,905,"11/18/09 00:00:00",,58.6000
12874,890,"11/18/09 00:00:00",381,847.8000
12875,924,"11/18/09 00:00:00",511,1112.1500
12876,879,"11/18/09 00:00:00",680,1566.9000
12877,937,"11/18/09 00:00:00",357,754.4000
12878,880,"11/18/09 00:00:00",538,1314.0200
12879,912,"11/19/09 00:00:00",,41.4500
12880,914,"11/19/09 00:00:00",,89.0000
12881,913,"11/19/09 00:00:00",,234.9000
12882,883,"11/19/09 00:00:00",,73.0000
12883,886,"11/19/09 00:00:00",,56.0000
12884,906,"11/19/09 00:00:00",,30.5000
12885,905,"11/19/09 00:00:00",,83.5000
12886,890,"11/19/09 00:00:00",374,808.7300
12887,924,"11/19/09 00:00:00",537,1170.8800
12888,879,"11/19/09 00:00:00",664,1574.4500
12889,880,"11/19/09 00:00:00",502,1235.3500
12890,937,"11/19/09 00:00:00",367,817.2500
12891,924,"11/20/09 00:00:00",538,1218.6500
12892,924,"11/21/09 00:00:00",554,1570.0500
12893,890,"11/20/09 00:00:00",388,928.9000
12894,937,"11/20/09 00:00:00",371,895.0000
12895,879,"11/20/09 00:00:00",805,1744.8500
12896,880,"11/20/09 00:00:00",542,1455.2700
12897,879,"11/21/09 00:00:00",805,2343.1500
12898,890,"11/21/09 00:00:00",453,1421.8000
12899,937,"11/21/09 00:00:00",473,1283.7500
12900,880,"11/21/09 00:00:00",600,2066.2500
12901,912,"11/20/09 00:00:00",,31.7000
12902,912,"11/21/09 00:00:00",,115.9000
12903,913,"11/20/09 00:00:00",,234.9000
12904,913,"11/21/09 00:00:00",,420.0000
12905,914,"11/20/09 00:00:00",,89.0000
12906,914,"11/21/09 00:00:00",,210.9000
12907,883,"11/20/09 00:00:00",,73.0000
12908,883,"11/21/09 00:00:00",,127.9000
12909,886,"11/20/09 00:00:00",,35.0000
12910,886,"11/21/09 00:00:00",,65.7000
12911,906,"11/20/09 00:00:00",,32.7000
12912,906,"11/21/09 00:00:00",,65.7000
12913,905,"11/20/09 00:00:00",,55.4000
12914,905,"11/21/09 00:00:00",,110.0000
12915,879,"11/23/09 00:00:00",665,1614.0300
12916,937,"11/23/09 00:00:00",390,870.1500
12917,880,"11/23/09 00:00:00",475,1164.3900
12918,890,"11/23/09 00:00:00",372,867.4000
12919,924,"11/23/09 00:00:00",523,1160.8900
12920,912,"11/23/09 00:00:00",,35.5000
12921,912,"11/24/09 00:00:00",,66.3000
12922,913,"11/23/09 00:00:00",,234.9000
12923,913,"11/24/09 00:00:00",,234.9000
12924,914,"11/23/09 00:00:00",,89.0000
12925,914,"11/24/09 00:00:00",,89.0000
12926,883,"11/23/09 00:00:00",,73.0000
12927,883,"11/24/09 00:00:00",,73.0000
12928,886,"11/23/09 00:00:00",,66.0000
12929,886,"11/24/09 00:00:00",,66.0000
12930,906,"11/23/09 00:00:00",,32.7000
12931,906,"11/24/09 00:00:00",,35.0000
12932,905,"11/23/09 00:00:00",,55.0000
12933,905,"11/24/09 00:00:00",,56.7000
12934,879,"11/24/09 00:00:00",748,2089.0300
12935,880,"11/24/09 00:00:00",549,1548.5600
12936,937,"11/24/09 00:00:00",448,1099.7000
12937,924,"11/24/09 00:00:00",632,1677.1000
12938,890,"11/24/09 00:00:00",378,873.3000
12939,912,"11/25/09 00:00:00",,76.0500
12940,913,"11/25/09 00:00:00",,243.7000
12941,914,"11/25/09 00:00:00",,90.7400
12942,883,"11/25/09 00:00:00",,73.0000
12943,886,"11/25/09 00:00:00",,62.0000
12944,906,"11/25/09 00:00:00",,32.7000
12945,905,"11/25/09 00:00:00",,51.4000
12946,890,"11/25/09 00:00:00",418,1096.2000
12947,912,"11/26/09 00:00:00",,36.8000
12948,913,"11/26/09 00:00:00",,259.0000
12949,914,"11/26/09 00:00:00",,86.6000
12950,883,"11/26/09 00:00:00",,73.6000
12951,886,"11/26/09 00:00:00",,42.4000
12952,906,"11/26/09 00:00:00",,32.7000
12953,905,"11/26/09 00:00:00",,92.7000
12954,879,"11/26/09 00:00:00",667,1627.4500
12955,924,"11/26/09 00:00:00",563,1344.6900
12956,890,"11/26/09 00:00:00",364,836.0000
12957,937,"11/26/09 00:00:00",374,882.6000
12958,880,"11/26/09 00:00:00",498,1318.3400
12959,912,"11/27/09 00:00:00",,86.3000
12960,913,"11/27/09 00:00:00",,234.9000
12961,914,"11/27/09 00:00:00",,89.0000
12962,883,"11/27/09 00:00:00",,73.6000
12963,886,"11/27/09 00:00:00",,51.4000
12964,906,"11/27/09 00:00:00",,31.0000
12965,905,"11/27/09 00:00:00",,55.4000
12966,880,"11/27/09 00:00:00",530,1390.1500
12967,890,"11/27/09 00:00:00",388,888.3500
12968,924,"11/27/09 00:00:00",521,1244.6000
12969,879,"11/27/09 00:00:00",691,1727.4000
12970,937,"11/27/09 00:00:00",359,886.5000
12971,924,"11/28/09 00:00:00",554,1653.8500
12972,937,"11/28/09 00:00:00",467,1327.1000
12973,890,"11/28/09 00:00:00",462,1354.5000
12974,880,"11/28/09 00:00:00",660,2423.9500
12975,879,"11/28/09 00:00:00",786,2325.4000
12976,912,"11/28/09 00:00:00",,108.8000
12977,912,"11/30/09 00:00:00",,53.3000
12978,913,"11/28/09 00:00:00",,420.0000
12979,914,"11/28/09 00:00:00",,191.8000
12980,883,"11/28/09 00:00:00",,128.5000
12981,886,"11/28/09 00:00:00",,99.5000
12982,906,"11/28/09 00:00:00",,67.0000
12983,905,"11/28/09 00:00:00",,104.4000
12984,913,"11/30/09 00:00:00",,234.9000
12985,914,"11/30/09 00:00:00",,89.0000
12986,883,"11/30/09 00:00:00",,73.6000
12987,886,"11/30/09 00:00:00",,51.4000
12988,906,"11/30/09 00:00:00",,31.0000
12989,905,"11/30/09 00:00:00",,55.0000
12990,880,"11/30/09 00:00:00",519,1320.9400
12991,890,"11/30/09 00:00:00",356,830.4000
12992,937,"11/30/09 00:00:00",390,874.6000
12993,879,"11/30/09 00:00:00",706,1671.6400
12994,924,"11/30/09 00:00:00",541,1173.9000
12995,912,"12/01/09 00:00:00",,46.7500
12996,879,"12/01/09 00:00:00",649,1521.0000
12997,890,"12/01/09 00:00:00",355,802.9000
12998,937,"12/01/09 00:00:00",369,861.6000
12999,880,"12/01/09 00:00:00",505,1198.0900
13000,912,"12/02/09 00:00:00",,29.1000
13001,913,"12/01/09 00:00:00",,234.9000
13002,913,"12/02/09 00:00:00",,234.9000
13003,914,"12/01/09 00:00:00",,89.5000
13004,914,"12/02/09 00:00:00",,93.0000
13005,883,"12/01/09 00:00:00",,73.6000
13006,883,"12/02/09 00:00:00",,71.0000
13007,886,"12/01/09 00:00:00",,51.4000
13008,886,"12/02/09 00:00:00",,61.0000
13009,906,"12/01/09 00:00:00",,35.4000
13010,906,"12/02/09 00:00:00",,29.5000
13011,905,"12/01/09 00:00:00",,60.7000
13012,905,"12/02/09 00:00:00",,56.5000
13013,879,"12/02/09 00:00:00",650,1526.3600
13014,890,"12/02/09 00:00:00",387,907.4000
13015,880,"12/02/09 00:00:00",488,1225.6800
13016,937,"12/02/09 00:00:00",374,830.6500
13017,924,"12/02/09 00:00:00",507,1139.2500
13018,924,"12/01/09 00:00:00",524,1166.1000
13019,924,"12/03/09 00:00:00",538,1256.4000
13020,880,"12/03/09 00:00:00",463,1218.6100
13021,890,"12/03/09 00:00:00",386,894.5000
13022,879,"12/03/09 00:00:00",673,1677.1200
13023,937,"12/03/09 00:00:00",374,782.4000
13024,912,"12/03/09 00:00:00",,46.3500
13025,913,"12/03/09 00:00:00",,234.9000
13026,914,"12/03/09 00:00:00",,88.0000
13027,883,"12/03/09 00:00:00",,73.6000
13028,886,"12/03/09 00:00:00",,72.0000
13029,906,"12/03/09 00:00:00",,34.7000
13030,905,"12/03/09 00:00:00",,86.6000
13031,912,"12/04/09 00:00:00",,50.6500
13032,912,"12/05/09 00:00:00",,150.0000
13033,913,"12/04/09 00:00:00",,243.7000
13034,913,"12/05/09 00:00:00",,433.0000
13035,914,"12/04/09 00:00:00",,88.0000
13036,914,"12/05/09 00:00:00",,208.5000
13037,883,"12/04/09 00:00:00",,80.8000
13038,883,"12/05/09 00:00:00",,131.4000
13039,886,"12/04/09 00:00:00",,72.0000
13040,886,"12/05/09 00:00:00",,128.5000
13041,906,"12/04/09 00:00:00",,29.4000
13042,906,"12/05/09 00:00:00",,74.0000
13043,905,"12/04/09 00:00:00",,60.2000
13044,905,"12/05/09 00:00:00",,108.0000
13045,879,"12/04/09 00:00:00",683,1743.1500
13046,937,"12/04/09 00:00:00",378,890.0500
13047,890,"12/04/09 00:00:00",363,873.6000
13048,880,"12/04/09 00:00:00",546,1529.8500
13049,924,"12/04/09 00:00:00",540,1286.8500
13050,924,"12/05/09 00:00:00",592,1679.6500
13051,880,"12/05/09 00:00:00",648,2316.9500
13052,879,"12/05/09 00:00:00",795,2405.9200
13053,890,"12/05/09 00:00:00",457,1510.7000
13054,937,"12/05/09 00:00:00",464,1365.6000
13055,879,"12/07/09 00:00:00",650,1697.8700
13056,924,"12/07/09 00:00:00",497,1127.2000
13057,890,"12/07/09 00:00:00",371,942.3500
13058,937,"12/07/09 00:00:00",334,754.0500
13059,880,"12/07/09 00:00:00",485,1237.0500
13060,913,"12/07/09 00:00:00",,234.9000
13061,914,"12/07/09 00:00:00",,88.0000
13062,883,"12/07/09 00:00:00",,73.6000
13063,886,"12/07/09 00:00:00",,36.6000
13064,906,"12/07/09 00:00:00",,29.5000
13065,905,"12/07/09 00:00:00",,50.7000
13066,912,"12/07/09 00:00:00",,35.5000
13067,880,"12/08/09 00:00:00",486,1212.2800
13068,912,"12/08/09 00:00:00",,23.9500
13069,879,"12/08/09 00:00:00",632,1545.8000
13070,937,"12/08/09 00:00:00",354,802.2000
13071,924,"12/08/09 00:00:00",485,1101.4800
13072,890,"12/08/09 00:00:00",367,883.1000
13073,912,"12/09/09 00:00:00",,19.0500
13074,913,"12/08/09 00:00:00",,234.9000
13075,913,"12/09/09 00:00:00",,234.9000
13076,913,"12/10/09 00:00:00",,234.9000
13077,914,"12/08/09 00:00:00",,88.0000
13078,914,"12/09/09 00:00:00",,70.0000
13079,914,"12/10/09 00:00:00",,70.0000
13080,883,"12/08/09 00:00:00",,73.6000
13081,883,"12/09/09 00:00:00",,73.6000
13082,883,"12/10/09 00:00:00",,73.6000
13083,886,"12/08/09 00:00:00",,40.5000
13084,886,"12/09/09 00:00:00",,36.6000
13085,886,"12/10/09 00:00:00",,41.8000
13086,906,"12/08/09 00:00:00",,26.4000
13087,906,"12/09/09 00:00:00",,29.4000
13088,906,"12/10/09 00:00:00",,29.4000
13089,905,"12/08/09 00:00:00",,39.4000
13090,905,"12/09/09 00:00:00",,39.4000
13091,905,"12/10/09 00:00:00",,76.8000
13092,937,"12/09/09 00:00:00",355,808.5500
13093,890,"12/09/09 00:00:00",374,933.1500
13094,879,"12/09/09 00:00:00",660,1636.4700
13095,924,"12/09/09 00:00:00",550,1218.2000
13096,880,"12/09/09 00:00:00",472,1194.7800
13097,912,"12/10/09 00:00:00",,45.8000
13098,937,"12/10/09 00:00:00",368,799.3500
13099,880,"12/10/09 00:00:00",407,1153.8200
13100,879,"12/10/09 00:00:00",595,1526.8000
13101,924,"12/10/09 00:00:00",505,1155.5500
13102,890,"12/10/09 00:00:00",365,853.8000
13103,912,"12/11/09 00:00:00",,45.8000
13104,912,"12/12/09 00:00:00",,85.6200
13105,913,"12/11/09 00:00:00",,243.6000
13106,913,"12/12/09 00:00:00",,420.0000
13107,914,"12/11/09 00:00:00",,88.0000
13108,914,"12/12/09 00:00:00",,176.5000
13109,883,"12/11/09 00:00:00",,73.6000
13110,883,"12/12/09 00:00:00",,128.9000
13111,886,"12/11/09 00:00:00",,40.5000
13112,886,"12/12/09 00:00:00",,74.8000
13113,906,"12/11/09 00:00:00",,28.0000
13114,906,"12/12/09 00:00:00",,66.0000
13115,905,"12/11/09 00:00:00",,55.0000
13116,905,"12/12/09 00:00:00",,119.6000
13117,937,"12/11/09 00:00:00",376,888.5500
13118,890,"12/11/09 00:00:00",359,890.6000
13119,879,"12/11/09 00:00:00",659,1726.0300
13120,880,"12/11/09 00:00:00",523,1408.3600
13121,924,"12/11/09 00:00:00",574,1327.9700
13122,879,"12/12/09 00:00:00",757,2295.7500
13123,890,"12/12/09 00:00:00",471,1490.2500
13124,924,"12/12/09 00:00:00",569,1774.9000
13125,880,"12/12/09 00:00:00",546,1977.8500
13126,937,"12/12/09 00:00:00",482,1305.4500
13127,879,"12/14/09 00:00:00",674,1671.6500
13128,890,"12/14/09 00:00:00",385,875.8000
13129,924,"12/14/09 00:00:00",565,1273.7000
13130,937,"12/14/09 00:00:00",350,824.1500
13131,912,"12/14/09 00:00:00",,51.4000
13132,912,"12/15/09 00:00:00",,31.7500
13133,913,"12/14/09 00:00:00",,239.0000
13134,913,"12/15/09 00:00:00",,217.8000
13135,914,"12/14/09 00:00:00",,82.8000
13136,914,"12/15/09 00:00:00",,86.0000
13137,883,"12/14/09 00:00:00",,73.6000
13138,883,"12/15/09 00:00:00",,67.0000
13139,886,"12/14/09 00:00:00",,64.0000
13140,886,"12/15/09 00:00:00",,44.4000
13141,906,"12/14/09 00:00:00",,29.5000
13142,906,"12/15/09 00:00:00",,36.0000
13143,905,"12/14/09 00:00:00",,53.3000
13144,905,"12/15/09 00:00:00",,40.6000
13145,937,"12/15/09 00:00:00",335,706.9000
13146,890,"12/15/09 00:00:00",365,867.2000
13147,880,"12/15/09 00:00:00",523,1368.7200
13148,879,"12/15/09 00:00:00",620,1462.9500
13149,924,"12/15/09 00:00:00",505,1229.4000
13150,912,"12/16/09 00:00:00",,80.0000
13151,913,"12/16/09 00:00:00",,220.5000
13152,914,"12/16/09 00:00:00",,84.5000
13153,883,"12/16/09 00:00:00",,73.6000
13154,886,"12/16/09 00:00:00",,52.8000
13155,906,"12/16/09 00:00:00",,35.3000
13156,905,"12/16/09 00:00:00",,52.9000
13157,912,"12/17/09 00:00:00",,43.2000
13158,913,"12/17/09 00:00:00",,217.8000
13159,914,"12/17/09 00:00:00",,82.8000
13160,883,"12/17/09 00:00:00",,73.6000
13161,886,"12/17/09 00:00:00",,50.6000
13162,906,"12/17/09 00:00:00",,34.4000
13163,905,"12/17/09 00:00:00",,82.0000
13164,879,"12/16/09 00:00:00",689,1610.3000
13165,937,"12/16/09 00:00:00",313,712.3500
13166,924,"12/16/09 00:00:00",530,1270.0500
13167,890,"12/16/09 00:00:00",369,842.1500
13168,880,"12/16/09 00:00:00",529,1303.9800
13169,879,"12/17/09 00:00:00",657,1664.0500
13170,924,"12/17/09 00:00:00",564,1277.2000
13171,890,"12/17/09 00:00:00",377,874.1000
13172,937,"12/17/09 00:00:00",381,855.5000
13173,880,"12/17/09 00:00:00",519,1391.3800
13174,880,"12/14/09 00:00:00",502,1279.3300
13175,879,"12/18/09 00:00:00",660,1718.4000
13176,937,"12/18/09 00:00:00",355,828.2500
13177,890,"12/18/09 00:00:00",332,827.7000
13178,924,"12/18/09 00:00:00",546,1256.4200
13179,880,"12/18/09 00:00:00",535,1321.1600
13180,937,"12/19/09 00:00:00",476,1387.5500
13181,890,"12/19/09 00:00:00",437,1371.6000
13182,879,"12/19/09 00:00:00",801,2482.1000
13183,924,"12/19/09 00:00:00",556,1625.5500
13184,880,"12/19/09 00:00:00",650,2207.1500
13185,937,"12/20/09 00:00:00",31,58.2500
13186,879,"12/20/09 00:00:00",118,298.4500
13187,924,"12/20/09 00:00:00",46,109.3500
13188,880,"12/20/09 00:00:00",34,100.3500
13189,912,"12/18/09 00:00:00",,47.6000
13190,912,"12/19/09 00:00:00",,142.4300
13191,912,"12/21/09 00:00:00",,79.2000
13192,913,"12/18/09 00:00:00",,283.6000
13193,913,"12/19/09 00:00:00",,417.0000
13194,913,"12/21/09 00:00:00",,217.8000
13195,914,"12/18/09 00:00:00",,48.0000
13196,914,"12/19/09 00:00:00",,185.4000
13197,914,"12/21/09 00:00:00",,86.6000
13198,883,"12/18/09 00:00:00",,73.6000
13199,883,"12/19/09 00:00:00",,128.9000
13200,883,"12/21/09 00:00:00",,78.0000
13201,886,"12/18/09 00:00:00",,47.0000
13202,886,"12/19/09 00:00:00",,79.0000
13203,886,"12/21/09 00:00:00",,58.0000
13204,906,"12/18/09 00:00:00",,36.0000
13205,906,"12/19/09 00:00:00",,66.9000
13206,906,"12/21/09 00:00:00",,35.7000
13207,905,"12/18/09 00:00:00",,48.7000
13208,905,"12/19/09 00:00:00",,106.7000
13209,905,"12/21/09 00:00:00",,48.7000
13210,890,"12/21/09 00:00:00",377,935.6500
13211,879,"12/21/09 00:00:00",708,1815.0500
13212,924,"12/21/09 00:00:00",523,1211.7000
13213,880,"12/21/09 00:00:00",527,1410.6000
13214,937,"12/21/09 00:00:00",385,936.3500
13215,912,"12/22/09 00:00:00",,82.5500
13216,913,"12/22/09 00:00:00",,234.5000
13217,914,"12/22/09 00:00:00",,79.7000
13218,883,"12/22/09 00:00:00",,81.5000
13219,886,"12/22/09 00:00:00",,45.9000
13220,906,"12/22/09 00:00:00",,38.5000
13221,905,"12/22/09 00:00:00",,53.7000
13222,890,"12/22/09 00:00:00",365,952.7500
13223,879,"12/22/09 00:00:00",734,2011.7500
13224,924,"12/22/09 00:00:00",563,1347.7000
13225,880,"12/22/09 00:00:00",506,1374.6500
13226,937,"12/22/09 00:00:00",392,975.2500
13227,924,"12/23/09 00:00:00",560,1540.1000
13228,937,"12/23/09 00:00:00",366,959.4500
13229,880,"12/23/09 00:00:00",537,1588.2500
13230,890,"12/23/09 00:00:00",362,1037.5500
13231,879,"12/23/09 00:00:00",732,2040.4000
13232,912,"12/23/09 00:00:00",,82.5500
13233,912,"12/24/09 00:00:00",,204.5000
13234,913,"12/23/09 00:00:00",,238.0000
13235,913,"12/24/09 00:00:00",,788.0000
13236,914,"12/23/09 00:00:00",,87.5000
13237,914,"12/24/09 00:00:00",,392.0000
13238,883,"12/23/09 00:00:00",,78.6000
13239,883,"12/24/09 00:00:00",,231.0000
13240,886,"12/23/09 00:00:00",,36.0000
13241,886,"12/24/09 00:00:00",,190.0000
13242,906,"12/23/09 00:00:00",,38.5000
13243,906,"12/24/09 00:00:00",,108.0000
13244,905,"12/23/09 00:00:00",,59.9000
13245,905,"12/24/09 00:00:00",,192.8000
13246,890,"12/24/09 00:00:00",479,2072.8000
13247,879,"12/24/09 00:00:00",811,3253.2200
13248,924,"12/24/09 00:00:00",604,2333.1000
13249,880,"12/24/09 00:00:00",720,3290.3600
13250,937,"12/24/09 00:00:00",505,1683.7500
13251,912,"12/28/09 00:00:00",,44.1000
13252,913,"12/28/09 00:00:00",,217.8000
13253,914,"12/28/09 00:00:00",,23.9000
13254,883,"12/28/09 00:00:00",,78.6000
13255,886,"12/28/09 00:00:00",,36.0000
13256,906,"12/28/09 00:00:00",,20.7000
13257,905,"12/28/09 00:00:00",,35.0000
13258,924,"12/28/09 00:00:00",508,1229.3000
13259,937,"12/28/09 00:00:00",356,802.5000
13260,879,"12/28/09 00:00:00",648,1674.3500
13261,890,"12/28/09 00:00:00",326,752.5000
13262,880,"12/28/09 00:00:00",463,1144.0900
13263,913,"12/29/09 00:00:00",,217.8000
13264,914,"12/29/09 00:00:00",,76.0000
13265,883,"12/29/09 00:00:00",,78.6000
13266,886,"12/29/09 00:00:00",,30.4000
13267,906,"12/29/09 00:00:00",,20.7000
13268,905,"12/29/09 00:00:00",,51.5000
13269,890,"12/29/09 00:00:00",295,814.0000
13270,924,"12/29/09 00:00:00",488,1163.7800
13271,880,"12/29/09 00:00:00",452,1214.2500
13272,879,"12/29/09 00:00:00",648,1600.3700
13273,937,"12/29/09 00:00:00",372,880.6500
13274,912,"12/29/09 00:00:00",,98.0000
13275,912,"12/30/09 00:00:00",,55.0000
13276,913,"12/30/09 00:00:00",,211.0000
13277,914,"12/30/09 00:00:00",,76.0000
13278,883,"12/30/09 00:00:00",,79.5000
13279,886,"12/30/09 00:00:00",,30.4000
13280,906,"12/30/09 00:00:00",,27.9000
13281,905,"12/30/09 00:00:00",,49.0000
13282,880,"12/30/09 00:00:00",507,1581.4900
13283,890,"12/30/09 00:00:00",320,969.8000
13284,924,"12/30/09 00:00:00",494,1539.2400
13285,879,"12/30/09 00:00:00",706,2122.0900
13286,937,"12/30/09 00:00:00",378,1016.6500
13287,912,"12/31/09 00:00:00",,320.6000
13288,913,"12/31/09 00:00:00",,503.0000
13289,914,"12/31/09 00:00:00",,213.0000
13290,883,"12/31/09 00:00:00",,190.7000
13291,886,"12/31/09 00:00:00",,105.0000
13292,906,"12/31/09 00:00:00",,82.7000
13293,905,"12/31/09 00:00:00",,167.5000
13294,880,"12/31/09 00:00:00",740,3107.4800
13295,879,"12/31/09 00:00:00",816,3199.2500
13296,890,"12/31/09 00:00:00",467,1829.0500
13297,937,"12/31/09 00:00:00",502,1747.5000
13298,924,"12/31/09 00:00:00",635,2326.8000
13299,912,"01/04/10 00:00:00",,49.6000
13300,913,"01/04/10 00:00:00",,217.8000
13301,914,"01/04/10 00:00:00",,78.4000
13302,883,"01/04/10 00:00:00",,78.6000
13303,886,"01/04/10 00:00:00",,35.0000
13304,906,"01/04/10 00:00:00",,20.6000
13305,905,"01/04/10 00:00:00",,35.0000
13306,879,"01/04/10 00:00:00",600,1506.3000
13307,890,"01/04/10 00:00:00",315,741.2000
13308,924,"01/04/10 00:00:00",516,1149.6000
13309,880,"01/04/10 00:00:00",471,1233.6900
13310,937,"01/04/10 00:00:00",343,793.9000
13311,912,"01/05/10 00:00:00",,118.0500
13312,913,"01/05/10 00:00:00",,384.0000
13313,914,"01/05/10 00:00:00",,185.0000
13314,883,"01/05/10 00:00:00",,120.0000
13315,886,"01/05/10 00:00:00",,58.5000
13316,906,"01/05/10 00:00:00",,79.0000
13317,905,"01/05/10 00:00:00",,110.0000
13318,879,"01/05/10 00:00:00",826,2153.6200
13319,890,"01/05/10 00:00:00",388,1166.1000
13320,924,"01/05/10 00:00:00",589,1551.7500
13321,880,"01/05/10 00:00:00",615,1770.1500
13322,937,"01/05/10 00:00:00",481,1185.5000
13323,913,"01/07/10 00:00:00",,405.0000
13324,914,"01/07/10 00:00:00",,78.4000
13325,883,"01/07/10 00:00:00",,78.6000
13326,886,"01/07/10 00:00:00",,43.3000
13327,906,"01/07/10 00:00:00",,20.6000
13328,905,"01/07/10 00:00:00",,70.0000
13329,880,"01/07/10 00:00:00",495,1356.4600
13330,937,"01/07/10 00:00:00",351,878.7500
13331,890,"01/07/10 00:00:00",343,902.6500
13332,924,"01/07/10 00:00:00",516,1235.0000
13333,879,"01/07/10 00:00:00",622,1599.7000
13334,913,"01/08/10 00:00:00",,217.8000
13335,914,"01/08/10 00:00:00",,78.4000
13336,883,"01/08/10 00:00:00",,78.6000
13337,886,"01/08/10 00:00:00",,37.3000
13338,906,"01/08/10 00:00:00",,28.0000
13339,905,"01/08/10 00:00:00",,55.7000
13340,913,"01/09/10 00:00:00",,420.0000
13341,914,"01/09/10 00:00:00",,190.0000
13342,883,"01/09/10 00:00:00",,130.5000
13343,886,"01/09/10 00:00:00",,53.0000
13344,906,"01/09/10 00:00:00",,119.4000
13345,905,"01/09/10 00:00:00",,90.0000
13346,937,"01/08/10 00:00:00",362,846.7500
13347,924,"01/08/10 00:00:00",493,1117.3800
13348,890,"01/08/10 00:00:00",342,773.8500
13349,879,"01/09/10 00:00:00",779,2170.8000
13350,879,"01/08/10 00:00:00",645,1481.8600
13351,880,"01/08/10 00:00:00",461,1243.0700
13352,880,"01/09/10 00:00:00",699,2086.4200
13353,924,"01/09/10 00:00:00",494,1306.0700
13354,890,"01/09/10 00:00:00",439,1277.9000
13355,937,"01/09/10 00:00:00",456,1152.9000
13356,890,"01/11/10 00:00:00",346,759.8000
13357,937,"01/11/10 00:00:00",331,720.4000
13358,880,"01/11/10 00:00:00",492,1199.1800
13359,879,"01/11/10 00:00:00",696,1552.7600
13360,924,"01/11/10 00:00:00",531,1132.8500
13361,912,"01/07/10 00:00:00",,45.5000
13362,912,"01/08/10 00:00:00",,48.7000
13363,912,"01/09/10 00:00:00",,106.4000
13364,912,"01/11/10 00:00:00",,40.2500
13365,912,"01/12/10 00:00:00",,40.2000
13366,913,"01/11/10 00:00:00",,217.8000
13367,913,"01/12/10 00:00:00",,207.0000
13368,914,"01/11/10 00:00:00",,76.9000
13369,914,"01/12/10 00:00:00",,76.9000
13370,883,"01/11/10 00:00:00",,78.6000
13371,883,"01/12/10 00:00:00",,78.6000
13372,886,"01/11/10 00:00:00",,38.7000
13373,886,"01/12/10 00:00:00",,44.6000
13374,906,"01/11/10 00:00:00",,26.6000
13375,906,"01/12/10 00:00:00",,26.6000
13376,905,"01/11/10 00:00:00",,47.9000
13377,905,"01/12/10 00:00:00",,60.6000
13378,880,"01/12/10 00:00:00",460,1179.1600
13379,924,"01/12/10 00:00:00",554,1135.8600
13380,879,"01/12/10 00:00:00",655,1492.5700
13381,890,"01/12/10 00:00:00",347,815.7000
13382,937,"01/12/10 00:00:00",382,796.2000
13383,912,"01/13/10 00:00:00",,75.4500
13384,913,"01/13/10 00:00:00",,286.6000
13385,914,"01/13/10 00:00:00",,78.4000
13386,883,"01/13/10 00:00:00",,67.0000
13387,886,"01/13/10 00:00:00",,39.9000
13388,906,"01/13/10 00:00:00",,26.6000
13389,905,"01/13/10 00:00:00",,47.3000
13390,937,"01/13/10 00:00:00",379,820.8000
13391,890,"01/13/10 00:00:00",342,744.3000
13392,924,"01/13/10 00:00:00",540,1127.8000
13393,880,"01/13/10 00:00:00",501,1304.0700
13394,879,"01/13/10 00:00:00",675,1547.0700
13395,879,"01/14/10 00:00:00",693,1582.9300
13396,937,"01/14/10 00:00:00",351,767.4000
13397,890,"01/14/10 00:00:00",364,811.1500
13398,924,"01/14/10 00:00:00",537,1141.8000
13399,880,"01/14/10 00:00:00",512,1128.9500
13400,912,"01/14/10 00:00:00",,48.9000
13401,912,"01/15/10 00:00:00",,53.4600
